id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
12293,2080,Beyond Protocol,BP,beyond-protocol,1,2021-10-05T03:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdF290B162a7D3E0A328cF198308D421954f08b94'}"
12294,1451,Ertha,ERTHA,ertha,1,2022-01-04T13:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x62823659d09F9F9D2222058878f89437425eB261'}"
12295,1831,Dinamo Zagreb Fan Token,DZG,dinamo-zagreb-fan-token,1,2021-11-24T15:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 8, 'name': 'Chiliz', 'symbol': 'CHZ', 'slug': 'chiliz', 'token_address': '0x0129088976D41EB1c202b5512d7B437197cCb168'}"
12297,2613,Lido Staked SOL,stSOL,lido-for-solana,1,2021-10-04T15:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj'}"
12301,1331,Retreeb,TREEB,retreeb,1,2021-10-04T20:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 24, 'name': 'Fantom', 'symbol': 'FTM', 'slug': 'fantom', 'token_address': '0xc60d7067dfbc6f2caf30523a064f416a5af52963'}"
12306,4578,Raptoreum,RTM,raptoreum,1,2021-10-05T16:55:00.000Z,2024-02-05T20:50:00.000Z,
12307,2216,Warena,RENA,warena,1,2021-10-09T02:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xa9D75Cc3405F0450955050C520843f99Aff8749D'}"
12308,3078,Legion Network,LGX,legion-network,1,2022-04-20T16:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x9096b4309224d751fcb43d7eb178dcffc122ad15'}"
12312,3388,NASDEX,NSDX,nasdex,1,2021-10-05T01:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0xe8d17b127ba8b9899a160d9a07b69bca8e08bfc6'}"
12313,2111,Kawaii Islands,KWT,kawaii-islands,1,2021-10-12T16:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x257a8d1e03d17b8535a182301f15290f11674b53'}"
12315,1203,DOSE,DOSE,dose,1,2021-11-03T15:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515'}"
12319,754,DeFi Kingdoms,JEWEL,defi-kingdoms,1,2021-11-25T11:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 26, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x30c103f8f5a3a732dfe2dce1cc9446f545527b43'}"
12325,7015,MarsRise,MARSRISE,marsrise,1,2021-10-05T17:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x184079ca987f562ae6a0c59f4be5cadb20323863'}"
12326,6051,Majority Blockchain,TMC,chainfi,1,2023-11-06T10:20:00.000Z,2024-02-05T20:50:00.000Z,
12329,4199,DBX,DBX,dbx,1,2021-10-05T08:30:00.000Z,2024-02-05T20:50:00.000Z,
12333,3799,DAO Invest,VEST,dao-invest,1,2021-10-05T09:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f19f83fC9a25F3C861260143E36c17706257986'}"
12338,6443,ShibaCorgi,SHICO,shibacorgi,1,2021-10-05T09:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x092bbec1342afffd16cfb41b56343d5a299cdf0d'}"
12344,5584,Affinity,AFNTY,safeaffinity,1,2021-10-05T12:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xFACE67C5CE2bb48c29779b0Dede5360cC9ef5fd5'}"
12350,1836,Triall,TRL,triall,1,2021-10-05T14:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x58f9102bf53cf186682bd9a281d3cd3c616eec41'}"
12351,5274,GreenZoneX,GZX,greenzonex,1,2021-10-05T14:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 2, 'name': 'Tron10', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TFQG8ctrZJdiGokXZ2Jznd9M9Vv9nNhY3N'}"
12355,6857,Baby Floki Billionaire,BabyFB,baby-floki-billionaire,1,2021-10-05T16:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x112Fbe7f60329E9E2D232008E56F94D1582aE3bc'}"
12359,5536,Wojak Finance,WOJ,wojak-finance,1,2021-10-05T17:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x55f96c7005d7c684a65ee653b07b5fe1507c56ab'}"
12364,3336,Youclout,YCT,youclout,1,2021-10-06T01:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x23e3981052d5280c658e5e18d814fa9582bfbc9e'}"
12365,1144,Lovely Inu Finance,LOVELY,lovely-inu,1,2021-10-06T01:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9E24415d1e549EBc626a13a482Bb117a2B43e9CF'}"
12366,6949,Demeter,DUSD,demeter-usd,1,2021-10-06T01:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 19, 'name': 'HECO', 'symbol': 'HT', 'slug': 'htx-token', 'token_address': '0x9F5c80dc840f9cc60670a20c1e5d0fbD3E13B015'}"
12368,7343,Swapr,SWPR,swapr,1,2022-08-18T23:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6cacdb97e3fc8136805a9e7c342d866ab77d0957'}"
12373,6831,ArchAngel Token,ARCHA,archangel-token,1,2021-10-06T06:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x36e43065e977bc72cb86dbd8405fae7057cdc7fd'}"
12378,7377,Quarashi,QUA,quarashi,1,2022-02-11T22:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd35c06a2781f648c75290976ecF71E71582188B7'}"
12380,8051,PolyDragon,DGOLD,polydragon,1,2021-10-06T08:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x0b502860b730bfaf5fa5566ec9996c53810dfe08'}"
12381,3320,Smile Coin,SMILE,smile-coin,1,2021-10-06T08:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 17, 'name': 'Algorand', 'symbol': 'ALGO', 'slug': 'algorand', 'token_address': '300208676'}"
12382,3431,Zamio,ZAM,zamio,1,2021-11-02T13:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd373576a9e738f37dc6882328358ff69c4caf4c6'}"
12387,195,Ribbon Finance,RBN,ribbon-finance,1,2021-10-07T12:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6123b0049f904d730db3c36a31167d9d4121fa6b'}"
12388,4472,DucatusX,DUCX,wrapped-ducatusx,1,2022-09-30T12:40:00.000Z,2024-02-05T20:50:00.000Z,
12393,5973,Lightcoin,LHC,lightcoin-lhc,1,2021-10-06T15:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x320d31183100280ccdf69366cd56180ea442a3e8'}"
12395,5790,Merchant Token,MTO,merchant-token,1,2021-10-06T15:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe66b3aa360bb78468c00bebe163630269db3324f'}"
12397,8052,Moonbeans,BEANS,moonbeans,1,2021-10-28T22:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 50, 'name': 'Moonbeam', 'symbol': 'GLMR', 'slug': 'moonbeam', 'token_address': '0x65b09ef8c5A096C5Fd3A80f1F7369E56eB932412'}"
12398,1238,Spain National Fan Token,SNFT,spain-national-fan-token,1,2021-10-06T16:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 92, 'name': 'Bitcichain', 'symbol': 'BITCI', 'slug': 'bitcicoin', 'token_address': '0x3e6F1be54FEb9CC37dBfC31A894a8810357C3F9C'}"
12400,428,Decimal,DEL,decimal,1,2021-10-06T17:15:00.000Z,2024-02-05T20:50:00.000Z,
12409,2304,Lido wstETH,WSTETH,lido-finance-wsteth,1,2021-10-07T07:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0'}"
12411,8053,Balkari,BKR,balkari,1,2021-10-06T20:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x77271813bd9167e75b5df9c230cf58d64f0a58fd'}"
12414,3058,MRHB DeFi Network,MRHB,marhabadefi,1,2021-12-27T04:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xd10332818d6a9b4b84bf5d87dbf9d80012fdf913'}"
12416,1575,PulsePad,PLSPAD,pulsepad,1,2021-11-10T15:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a74bc8c372bc7f0e9ca3f6ac0df51be15aec47a'}"
12417,8054,Lovelace World,LACE,lovelace,1,2021-11-23T15:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xa3499dd7dbbbd93cb0f8303f8a8ace8d02508e73'}"
12418,3586,Jax.Network,WJXN,jax-network,1,2021-10-07T01:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xca1262e77fb25c0a4112cfc9bad3ff54f617f2e6'}"
12431,4859,StarSharks (SSS),SSS,starsharks-sss,1,2021-12-16T12:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xC3028FbC1742a16A5D69dE1B334cbce28f5d7EB3'}"
12432,6895,StarSharks SEA,SEA,starsharks-sea,1,2021-12-17T13:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x26193C7fa4354AE49eC53eA2cEBC513dc39A10aa'}"
12435,1948,Battle Hero,BATH,battle-hero,1,2021-10-20T19:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x0bc89aa98Ad94E6798Ec822d0814d934cCD0c0cE'}"
12436,7093,Timeleap Finance,TIME,timeleap,1,2021-10-07T08:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x5c59d7cb794471a9633391c4927ade06b8787a90'}"
12439,8055,BRCP TOKEN,BRCP,brcp-token,1,2021-10-07T08:20:00.000Z,2024-02-05T20:50:00.000Z,
12440,3910,Buffer Finance,BFR,buffer-finance,1,2021-10-07T08:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 51, 'name': 'Arbitrum', 'symbol': 'ARB', 'slug': 'arbitrum', 'token_address': '0x1a5b0aaf478bf1fda7b934c76e7692d722982a6d'}"
12448,4750,EverGrow,EGC,evergrowcoin,1,2021-10-07T10:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xC001BBe2B87079294C63EcE98BdD0a88D761434e'}"
12451,6917,Mondo Community Coin,MNDCC,mondo-community-coin,1,2021-10-07T10:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcdb9d30a3ba48cdfcb0ecbe19317e6cf783672f1'}"
12452,4975,TETU,TETU,tetu,1,2021-10-07T10:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x255707B70BF90aa112006E1b07B9AeA6De021424'}"
12457,2485,ZEDXION,ZEDXION,zedxion,1,2021-10-07T12:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbafdabadcf19d0cfbbe0ab9c69cf050d86ff888c'}"
12458,8056,Karus Starter,KST,ksm-starter,1,2021-10-07T15:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x772722b55cdc2a086abd064267a17855eb15e8b3'}"
12459,3793,Holdex Finance,HOLDEX,holdex-finance,1,2021-10-07T13:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xd85b5e9a7c33832dcdb554ec07cdcc56810b2e5a'}"
12460,8057,UNITED EMIRATE DECENTRALIZED COIN.,UEDC,united-emirate-decentralized-coin,1,2021-10-07T13:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xf0b6e29c429bbb8e1448340f0776be933805344e'}"
12461,3251,Relictum Pro,GTN,relictum-pro,1,2022-09-30T05:05:00.000Z,2024-02-05T20:50:00.000Z,
12463,2170,Timechain Swap Token,TCS,timechain-swap-token,1,2021-11-11T20:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 24, 'name': 'Fantom', 'symbol': 'FTM', 'slug': 'fantom', 'token_address': '0xfbfae0dd49882e503982f8eb4b8b1e464eca0b91'}"
12464,5968,Lox Network,LOX,lox-network,1,2021-10-07T14:45:00.000Z,2024-02-05T20:50:00.000Z,
12465,4040,Ridotto,RDT,ridotto,1,2021-10-07T16:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4740735aa98dc8aa232bd049f8f0210458e7fca3'}"
12468,3077,Equilibrium Games,EQ,eq,1,2021-10-12T08:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 55, 'name': 'XRP Ledger', 'symbol': 'XRP', 'slug': 'xrp', 'token_address': 'rpakCr61Q92abPXJnVboKENmpKssWyHpwu'}"
12472,5575,Elysian,ELS,elysian-els,1,2021-11-25T22:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 55, 'name': 'XRP Ledger', 'symbol': 'XRP', 'slug': 'xrp', 'token_address': 'rHXuEaRYnnJHbDeuBH5w8yPh5uwNVh5zAg'}"
12480,3476,Starchi,ELIXIR,starchi,1,2021-11-25T00:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0xed0bb69f9f96e8c5fffdf16c468ecec385134ea5'}"
12485,5103,Arowana Token,ARW,arowana-token,1,2021-11-26T04:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x351caa9045d65107b9d311d922d15887cfd634e4'}"
12487,1082,Dark Frontiers,DARK,dark-frontiers,1,2021-10-08T01:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x12fc07081fab7de60987cad8e8dc407b606fb2f8'}"
12488,6527,Dogira,DOGIRA,dogira-new,1,2021-10-09T14:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd8c1232fcd219286e341271385bd70601503b3d7'}"
12489,5374,Guardian,GUARD,guardian,1,2021-10-08T02:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xf606bd19b1e61574ed625d9ea96c841d4e247a32'}"
12494,7086,Melo Token,MELO,melo-token,1,2021-10-08T07:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x38a62b2030068e7b7a5268df7ab7a48bc6e396b4'}"
12495,6160,XGOLD COIN,XGOLD,xgold-coin,1,2021-10-08T07:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 55, 'name': 'XRP Ledger', 'symbol': 'XRP', 'slug': 'xrp', 'token_address': 'r4XSSBVGENvgUrZFijX8xvsJtp9Mi2UPz9'}"
12497,1530,KubeCoin,KUBE,kubecoin,1,2022-07-11T08:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 29, 'name': 'Cardano', 'symbol': 'ADA', 'slug': 'cardano', 'token_address': 'a26022096c6a8052987dabbfa94849ab7886cf0bb7840044e017d5be4b756265436f696e'}"
12498,8058,POLYDeFI,OCTAGON,polydefi,1,2022-08-13T01:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x285209dd294fb6763740e1c92d654d92eaaadf22'}"
12500,6353,Orca AVAI,AVAI,orca-avai,1,2021-10-08T10:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 28, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x346A59146b9b4a77100D369a3d18E8007A9F46a6'}"
12501,1740,Qrkita Token,QRT,qrkita-token,1,2021-10-23T22:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x921d3a6ed8223AFb6358410F717e2FB13cbae700'}"
12506,1771,NFTY Token,NFTY,nfty-network,1,2021-10-08T09:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xE1D7C7a4596B038CEd2A84bF65B8647271C53208'}"
12511,8059,Wrapped NewYorkCoin,WNYC,wrapped-newyorkcoin,1,2021-11-10T23:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x6c015277b0f9b8c24b20bd8bbbd29fdb25738a69'}"
12513,5179,Dino,DINO,dino,1,2022-09-14T01:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '6Y7LbYB3tfGBG6CSkyssoxdtHb77AEMTRVXe8JUJRwZ7'}"
12515,1215,Gracy,GRACY,colawork,1,2021-11-04T13:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c95e7ad2b349dc2f82d0f1117a44b561fa2699a'}"
12516,6486,Dog Collar,COLLAR,dog-collar,1,2021-10-08T10:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9783b81438c24848f85848f8df31845097341771'}"
12517,6618,DEI,DEI,dei,1,2021-10-08T10:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xde1e704dae0b4051e80dabb26ab6ad6c12262da0'}"
12524,8060,Farmers Only,FOX,farmers-only,1,2021-11-25T04:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 48, 'name': 'Harmony', 'symbol': 'ONE', 'slug': 'harmony', 'token_address': '0x0159ed2e06ddcd46a25e74eb8e159ce666b28687'}"
12525,4674,eBlockStock,EBSO,eblockstock,1,2021-10-08T12:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x866f8a50a64e68ca66e97e032c5da99538b3f942'}"
12526,6763,USD Open Dollar,USDO,usd-open-dollar,1,2021-10-08T13:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x5801d0e1c7d977d78e4890880b8e579eb4943276'}"
12532,4964,TTcoin,TC,ttcoin,1,2021-10-18T08:10:00.000Z,2024-02-05T20:50:00.000Z,
12536,6178,Decentralized Community Investment Protocol,DCIP,decentralized-community-investment-protocol,1,2021-10-08T18:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x308fc5cdd559be5cb62b08a26a4699bbef4a888f'}"
12537,7101,PolyBeta Finance,BETA,polybeta-finance,1,2021-10-08T19:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0xaC3090B7042FCA2cDBF233022e4a9823a032600c'}"
12546,5662,Liquidus (old),LIQ,liquidus,1,2021-10-08T21:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5f69b7ab8f7cab199a310fd5a27b43fef44ddcc0'}"
12549,7055,Dinosaureggs,DSG,dinosaureggs,1,2021-10-09T07:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x9a78649501bbaac285ea4187299471b7ad4abd35'}"
12562,5619,Mononoke Inu,Mononoke-Inu,mononoke-inu,1,2021-10-09T14:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4da08a1bff50be96bded5c7019227164b49c2bfc'}"
12566,8061,PinkSale,PINKSALE,pinksale,1,2021-10-09T19:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x602bA546A7B06e0FC7f58fD27EB6996eCC824689'}"
12573,563,Clearpool,CPOOL,clearpool,1,2021-10-28T02:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x66761fa41377003622aee3c7675fc7b5c1c2fac5'}"
12575,8062,Parrot Egg,IPEGG,parrot-egg,1,2022-04-11T10:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 59, 'name': 'IoTex', 'symbol': 'IOTX', 'slug': 'iotex', 'token_address': '0x176CB5113b4885B3a194Bd69056AC3fE37A4b95c'}"
12576,7264,Geist Finance,GEIST,geist-finance,1,2021-10-11T15:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 24, 'name': 'Fantom', 'symbol': 'FTM', 'slug': 'fantom', 'token_address': '0xd8321aa83fb0a4ecd6348d4577431310a6e0814d'}"
12577,4684,PL^Gnet,PLUG,plgnet,1,2021-10-10T10:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x47da5456bc2e1ce391b645ce80f2e97192e4976a'}"
12581,7283,CZodiac Farming Token,CZF,czfarm,1,2021-10-10T17:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x7c1608C004F20c3520f70b924E2BfeF092dA0043'}"
12582,4640,PokerFi,POKERFI,pokerfi,1,2021-10-10T14:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x6bd30f2d5849a3c24042a5f012af753486ac8054'}"
12585,3507,Demole,DMLG,demole,1,2021-10-19T12:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x1c796c140de269e255372ea687ef7644bab87935'}"
12590,8063,AutoShark DEX,FINS,autoshark-dex,1,2021-10-11T01:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x1b219aca875f8c74c33cff9ff98f3a9b62fcbff5'}"
12591,7290,LunaChow,LUCHOW,lunachow,1,2021-10-11T01:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa5ef74068d04ba0809b7379dd76af5ce34ab7c57'}"
